new_tc_id,title,purpose,source_sheet,source_row_numbers,source_tc_ids,conversion_type,conversion_note,priority,os,tc_attributes,automation_readiness,review_reason
CHAT_NEW_0060,예외케이스 > 스팸뷰 > 신고 > 신고 진행 - [신고] 버튼 탭,메시지 신고 화면 노출됨,5.일반채팅,89,CHAT_060,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0061,예외케이스 > 스팸뷰 > 신고 > 신고 완료 - 신고할 상대방 말풍선 선택 후 [신고하기] 버튼 탭,1. 신고하기 페이지 노출됨 2. 카카오톡 안녕가이드 운영정책 페이지로 이동됨 3. 신고 완료 얼럿 노출됨 4. 채팅방 나가지며 차단 친구 목록,5.일반채팅,90,CHAT_061,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 기능동작확인, 권한인증확인, 예외에러확인, 자동화후보",READY,
CHAT_NEW_0062,예외케이스 > 해외 사용자 > 신고 > 신고 완료 - 해외 번호 유저 - 나에게 메시지 전송,채팅방 내 상단 배너 안내문구 + 글로브 시그널 노출됨 - 안내 문구 : '친구로 등록되지 않은 (국가명) 사용자입니다. 금전 요구 등으로 인한,5.일반채팅,91,CHAT_062,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 예외에러확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0063,예외케이스 > 해외 사용자 > 스팸뷰 뜨는 1:1 채팅방 > 일반 채팅 비밀 채팅 - 채팅방 상단 스팸뷰 문구 확인,1. 스팸뷰 문구 노출됨 - 친구로 등록되지 않은 사용자입니다. 금전 요구 등으로 인한 피해를 입지 않도록 주의해 주세요. 주의사항 보기 2.,5.일반채팅,92,CHAT_063,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0064,예외케이스 > 해외 사용자 > 스팸뷰 뜨는 그룹 채팅방 > 일반채팅 비밀채팅 팀채팅 - 채팅방 상단 스팸뷰 문구 확인,1. 스팸뷰 문구 노출됨 - 친구로 등록되지 않은 사용자로부터 초대되었습니다. 금전 요구 등으로 인한 피해를 입지 않도록 주의해 주세요. [주의,5.일반채팅,93,CHAT_064,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 기능동작확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0065,전체 UI > 검색 화면 전환 > 스팸뷰 뜨는 그룹 채팅방 > 일반채팅 비밀채팅 팀채팅 - 1. [검색] 버튼 탭,"검색 화면으로 전환 - 검색 입력란 : ""대화내용 검색"" - 메시지 검색 입력란에 커서 포커싱 되면서 키보드 올라옴 ---- 검색 입력창 [<-",5.일반채팅,96,CHAT_065,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,멀티디바이스OS,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0066,전체 UI > 검색 화면 전환 > 스팸뷰 뜨는 그룹 채팅방 > 일반채팅 비밀채팅 팀채팅 - 1. [검색] 버튼 탭,"검색 화면으로 전환 - 검색 입력란 : ""대화내용 검색"" - 메시지 검색 입력란에 커서 포커싱 되면서 키보드 올라옴 ---- 검색 입력창 [<-",5.일반채팅,97,CHAT_066,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P3,common,멀티디바이스OS,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0067,검색 결과 > 검색어 입력 > 검색 결과로 이동 > 검색 키워드 없음 - 1. 검색 화면 > 검색 키워드를 입력하지 않은 상태로,Android - 검색 옵션에 '검색 결과 없음' 문구 노출 - 화살표 기능 비활성화 상태 iOS - 검색'(혹은 엔터)’ 버튼 비활성화,5.일반채팅,99,CHAT_067,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,멀티디바이스OS,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0068,검색 결과 > 검색어 입력 > 검색 결과로 이동 > 검색 키워드 있음 - 검색어 입력란 > 검색어 입력 > [검색] 탭,1. 검색 입력란에 입력한 '검색어'가 표시된다. - 채팅방에 검색어 하이라이트 처리 - 검색 입력창 : {검색어} X 버튼 - 검색 옵션 -,5.일반채팅,100,CHAT_068,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0069,검색 결과 > 검색어 입력 > 검색 결과로 이동 > 검색 키워드 있음 - 검색어 입력란 > 검색어 입력,1. 검색 전까진 검색 결과로 이동되지 않는다. 2. 검색 입력란에 입력한 '검색어'가 표시된다. - 키패드가 올라간 상태로 검색 옵션에 '검색,5.일반채팅,101,CHAT_069,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0070,검색 결과 > 검색어 입력 > 검색어 삭제 > 검색 키워드 있음 - 1. 검색어 입력 > [검색] > 검색 결과 2-1.,2. 검색어가 삭제되고 키패드가 올라온다.,5.일반채팅,102,CHAT_070,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0071,검색 결과 > 검색어 입력 > 검색어 변경 > 검색 키워드 있음 - 검색어 입력 > [검색] > 검색 결과 노출 상태,2. 검색 결과가 업데이트되지 않는다. - 검색 결과 수 삭제 - 화살표 비활성화 처리 3. 다른 검색어로 검색 결과가 업데이트된다.,5.일반채팅,103,CHAT_071,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,데이터변경확인,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0072,검색 결과 > 검색 결과 수 표시 > 검색어 변경 > 검색 키워드 있음 - 검색어 입력 완료 > 검색 결과 수 확인,1. 검색 결과 수가 표시된다. (Ex. 1/50) - {현재의 포커스 위치}/{현재까지 검색된 검색어의 결과 숫자} 2. 현재 포커스 위치가,5.일반채팅,104,CHAT_072,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 자동화후보",READY,
CHAT_NEW_0073,검색 옵션 > 인물필터 > 인물 필터링 설정 > 인물 필터링만 설정 - 인물필터 탭 > 목록 순서 확인,1. '나' > 상대방 순서로 목록이 노출된다. 2. 해당 유저가 보낸 모든 말풍선의 친구 이름이 하이라이트 처리된다.,5.일반채팅,106,CHAT_073,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0074,검색 옵션 > 인물필터 > 인물 필터링 설정 > 인물 필터링 설정 + 키워드 입력 - 인물필터 탭 > 특정 친구 탭하여 인물 필터링 + 키워,1. 검색 입력란에 선택된 '유저필터링' + '검색어'가 표시된다. 2. 유저 닉네임과 말풍선에 하이라이트 처리되어 표시된다. - 친구 닉네임,5.일반채팅,107,CHAT_074,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0075,검색 옵션 > 인물필터 > 인물 필터링 해제 > 인물 필터링 설정 + 키워드 입력 - 1. 검색 입력란 > 설정된 [인물필터] 키패드 del,"인물필터가 삭제되고 검색 필터링이 해제된다. - 검색 결과 수 삭제 - 인물필터 삭제 시, 키패드 올라감",5.일반채팅,108,CHAT_075,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 자동화후보",READY,
CHAT_NEW_0076,검색 옵션 > 타임머신 > 선택한 날짜 피드로 이동 > 인물 필터링 설정 + 키워드 입력 - 검색 화면 > 타임머신 탭,1. 타임머신이 노출된다. - android : 팝업 형태 - ios : 하프뷰 형태 2. 선택한 날짜로 이동된다.,5.일반채팅,109,CHAT_076,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 알림푸시확인, 멀티디바이스OS, 자동화후보",READY,
CHAT_NEW_0077,검색 옵션 > 타임머신 > 선택한 날짜 피드로 이동 > 인물 필터링 설정 + 키워드 입력 - 검색 화면 > 타임머신 > 특정 날짜 탭,"1. 검색 결과가 초기화된 후, 선택한 날짜로 이동된다. - 이전 검색 결과 하이라이트도 초기화됨 2. 이전/다음 검색 결과로 이동된다.",5.일반채팅,110,CHAT_077,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"기능동작확인, 자동화후보",READY,
CHAT_NEW_0078,검색 옵션 > 책갈피 > 선택한 말풍선으로 이동 > 인물 필터링 설정 + 키워드 입력 - 검색 화면 > 책갈피 > 특정 말풍선 탭,"1. 검색 결과가 초기화된 후, 선택한 책갈피로 이동된다. - 이전 검색 결과 하이라이트도 초기화됨 2. 이전/다음 검색 결과로 이동된다.",5.일반채팅,111,CHAT_078,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"기능동작확인, 자동화후보",READY,
CHAT_NEW_0079,검색 옵션 > 화살표 표시 > 검색 결과 이동 > 검색 키워드 있음 - [⋀] 버튼 탭하여 검색 키워드 끝까지 이동,1. 별도 얼럿 없이 [⋀]화살표 비활성화 처리 2. 별도 얼럿 없이 [⋁]화살표 비활성화 처리,5.일반채팅,112,CHAT_079,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0080,일반 채팅방 > 입력창 화면 구성 > 메시지 작성 - 디폴트 값 > 입력창 커서 전 - 입력창 커서 없음 - 일반 채팅방 1:1 진입,1. 입력창 UI 확인 - [(+) 메시지 입력 🙂 (#)] 2. 입력창 UI 확인 - [(+) 임의 입력단어 🙂 ⬆️] 3. 입력창 원형 UI,5.일반채팅,118,CHAT_080,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,UI노출확인,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0081,일반 채팅방 > 입력창 화면 구성 > 메시지 작성 - 디폴트 값 > 입력창 텍스트 입력 - [입력중] 아이콘 - 일반 채팅방 1:1 진입,2. 상대방 텍스트 입력시 (...) 입력중 아이콘 표시됨,5.일반채팅,119,CHAT_081,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0082,일반 채팅방 > 입력창 화면 구성 > 메시지 작성 - 디폴트 값 > 입력창 텍스트 입력 - [입력중] 아이콘 - 일반 채팅방 1:1 진입,2. 상대방 텍스트 입력시 (...) 입력중 아이콘 표시되지 않음,5.일반채팅,120,CHAT_082,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,UI노출확인,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0083,일반 채팅방 > 입력창 종료 > 특정 입력 모드 - [X] 버튼 노출 > 플러스 버튼 - 채팅방 입력창 [+] 플러스 버튼 선택,1. 플러스 메뉴 모드 진입 - 입력창 + 플러스메뉴 영역 분리되어 노출 2. 채팅방 입력창 좌측 [X] 버튼 노출됨 - 좌 : [X] 3. [,5.일반채팅,123,CHAT_083,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 데이터변경확인, 설정상태유지, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0084,일반 채팅방 > 입력창 종료 > 특정 입력 모드 - [X] 버튼 노출 > 플러스 버튼 - 사진 모달뷰 - 채팅방 입력창 [+] 플러스 버튼 선택,1. 플러스 메뉴 모드 진입 - 입력창 + 플러스메뉴 모달뷰 노출 2. 모달뷰로 진입 후 사진 타이틀 좌측 [X] 버튼 노출됨 - 좌 : [X],5.일반채팅,124,CHAT_084,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 알림푸시확인, 설정상태유지, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0085,일반 채팅방 > 입력창 종료 > 특정 입력 모드 - [X] 버튼 노출 > 답장모드 - 채팅방 임의 말풍선 답장모드로 변경 - 스와이프 or,"1. 답장 레이어 변경으로 입력창 블릿 제거되어 노출됨 - [↪️], - 에게 답장 [X] - 답장 텍스트 - (답장 메시지 입력, 🙂) 2.",5.일반채팅,125,CHAT_085,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 예외에러확인, 멀티디바이스OS, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0086,일반 채팅방 > 링크 > 미리보기가 없는 링크 > 답장모드 - 채팅방 입력창 미리보기가 없는 링크 주소 입력,"2. 링크 레이어 노출됨 - 미리보기가 없습니다. [빈 이미지] - 미리보기 없는 링크 주소 - [(+), 링크 주소 영역 🙂, 전송] 버튼 노",5.일반채팅,127,CHAT_086,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 멀티디바이스OS, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0087,일반 채팅방 > 링크 > 미리보기가 있는 링크 > 답장모드 - 채팅방 입력창 미리보기가 있는 링크 주소 입력,"2. 링크 레이어 노출됨 - 사이트명 [사이트 이미지] - 미리보기 링크 주소 - [(+), 링크 주소 영역 🙂, 전송] 버튼 노출 - 전송버튼",5.일반채팅,128,CHAT_087,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 멀티디바이스OS, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0088,전체 UI > 키보드 비활성화 상태 > 미리보기가 있는 링크 > 답장모드 - 채팅방 내 입력 영역 UI 노출 확인,"플러스메뉴 아이콘, 입력창, 이모티콘 아이콘, 샵검색 아이콘 노출됨",5.일반채팅,130,CHAT_088,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0089,전체 UI > 키보드 활성화 상태 > 미리보기가 있는 링크 > 답장모드 - 채팅방 내 입력 영역 UI 노출 확인,"플러스메뉴 아이콘, 입력창, 입력창 이모티콘 아이콘, 샵검색 아이콘 + 툴바 + 하단 키보드 노출됨",5.일반채팅,131,CHAT_089,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0090,입력창 > UI > 미리보기가 있는 링크 > 답장모드 - 입력 영역 2줄 이상 입력 후 키보드 내리기,1. 입력한 내용 유지되고 샵검색 버튼에서 전송 버튼으로 변경됨 - iOS : 입력창 확장되지 않음 - Android : 임시 저장 메시지 복원,5.일반채팅,133,CHAT_090,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 멀티디바이스OS, 설정상태유지, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0091,입력창 > UI > 차단 유저 > 답장모드 - 내가 차단한 유저와의 채팅방에서 키보드 노출 확인,입력창 비활성화 상태로 노출됨 - 문구 : ! 차단친구와는 대화할 수 없습니다.,5.일반채팅,134,CHAT_091,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 예외에러확인, 자동화후보",READY,
CHAT_NEW_0092,입력창 > UI > 탈퇴 유저 > 답장모드 - 탈퇴한 유저와의 채팅방에서 키보드 노출 확인,입력창 비활성화 상태로 노출됨 - 문구 : ! 대화할 수 없는 사용자입니다.,5.일반채팅,135,CHAT_092,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0093,입력창 > 이모티콘 > 탈퇴 유저 > 답장모드 - 이모티콘 아이콘 탭,키보드 영역 이모티콘 키보드로 변경됨,5.일반채팅,136,CHAT_093,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0094,"입력창 > 툴바 | 번역, 맞춤법, 챗봇 > 맞춤법 > 답장모드 - 텍스트 입력> 맞춤법 탭> 교정된 텍스트 [입력창 에",1. 텍스트 맞춤법 교정돼 둘바 하단 영역 노출됨 2. 교정된 텍스트 전송,5.일반채팅,138,CHAT_094,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 자동화후보",READY,
CHAT_NEW_0095,"입력창 > 툴바 | 번역, 맞춤법, 챗봇 > 번역 > 답장모드 - 텍스트 입력 > 번역 탭> 번역된 텍스트 [입력창에 적",1. 텍스트 번역돼 툴바 하단 영역 노출됨 2. 번역된 텍스트 전송됨,5.일반채팅,139,CHAT_095,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 기능동작확인, 자동화후보",READY,
CHAT_NEW_0096,"입력창 > 툴바 | 번역, 맞춤법, 챗봇 > 챗봇 > 인기 영역 - 챗봇 탭 > 챗봇 화면 UI 확인",1. [챗봇 미사용 유저] - 인기 영역 [챗봇 사용 유저] - 최근 사용 영역 - 인기 영역 [챗봇 시트 최하단] - [이용안내] [입점문의],5.일반채팅,140,CHAT_096,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,예외에러확인,REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
