service_name,row_number,issue_type,issue_reason,priority,os,category_path,test_step,expected_result
14.이모티콘스토어,649,ambiguous_expected_result,기대결과가 비어 있음,P5,common,최근 검색어 > 마케팅 운영 구좌 > 랜딩 확인 > 복수아이템 하이라이팅확인,"* 타겟링크는 검색창의 검색버튼 탭시 동작하는 기능 - 오픈시에는 구현X
* 테스트시 추천아이템 링크로 동작하는지 체크",
14.이모티콘스토어,651,ambiguous_test_step,Test Step이 비어 있음,P5,common,최근 검색어 > 마케팅 운영 구좌 > 랜딩 확인 > 복수아이템 하이라이팅확인,,1. 설정한 그룹페이지로 랜딩
14.이모티콘스토어,652,ambiguous_test_step,Test Step이 비어 있음,P5,common,최근 검색어 > 마케팅 운영 구좌 > 랜딩 확인 > 복수아이템 하이라이팅확인,,1. 설정한 작가페이지로 이동(전체)
14.이모티콘스토어,653,ambiguous_test_step,Test Step이 비어 있음,P5,common,최근 검색어 > 마케팅 운영 구좌 > 랜딩 확인 > 복수아이템 하이라이팅확인,,1. 설정한 작가페이지로 이동(IP ID)
14.이모티콘스토어,654,ambiguous_test_step,Test Step이 비어 있음,P5,common,최근 검색어 > 마케팅 운영 구좌 > 랜딩 확인 > 복수아이템 하이라이팅확인,,1. 설정한 내부 페이지로 랜딩
14.이모티콘스토어,655,ambiguous_test_step,Test Step이 비어 있음,P5,common,최근 검색어 > 마케팅 운영 구좌 > 랜딩 확인 > 복수아이템 하이라이팅확인,,1. 설정한 내부 페이지로 랜딩
14.이모티콘스토어,687,ambiguous_test_step,Test Step이 비어 있음,P5,common,검색 배너 > 랜딩 확인 > 추가 시 리스트 갱신 > 복수아이템 하이라이팅확인,,1. 설정한 그룹페이지로 랜딩
14.이모티콘스토어,688,ambiguous_test_step,Test Step이 비어 있음,P5,common,검색 배너 > 랜딩 확인 > 추가 시 리스트 갱신 > 복수아이템 하이라이팅확인,,1. 설정한 작가페이지로 이동(전체)
14.이모티콘스토어,689,ambiguous_test_step,Test Step이 비어 있음,P5,common,검색 배너 > 랜딩 확인 > 추가 시 리스트 갱신 > 복수아이템 하이라이팅확인,,1. 설정한 작가페이지로 이동(IP ID)
14.이모티콘스토어,690,ambiguous_test_step,Test Step이 비어 있음,P5,common,검색 배너 > 랜딩 확인 > 추가 시 리스트 갱신 > 복수아이템 하이라이팅확인,,1. 설정한 내부 페이지로 랜딩
14.이모티콘스토어,691,ambiguous_test_step,Test Step이 비어 있음,P5,common,검색 배너 > 랜딩 확인 > 추가 시 리스트 갱신 > 복수아이템 하이라이팅확인,,1. 설정한 내부 페이지로 랜딩
14.이모티콘스토어,704,ambiguous_test_step,Test Step이 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 움직이는 리소스 재생 확인 > 진입/클릭 시 재생 확인 > 움스(Type:20),,
14.이모티콘스토어,704,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 움직이는 리소스 재생 확인 > 진입/클릭 시 재생 확인 > 움스(Type:20),,
14.이모티콘스토어,705,ambiguous_test_step,Test Step이 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 움직이는 리소스 재생 확인 > 진입/클릭 시 재생 확인 > 큰이모티콘(Type:25),,
14.이모티콘스토어,705,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 움직이는 리소스 재생 확인 > 진입/클릭 시 재생 확인 > 큰이모티콘(Type:25),,
14.이모티콘스토어,706,ambiguous_test_step,Test Step이 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 움직이는 리소스 재생 확인 > 진입/클릭 시 재생 확인 > 움직이는 미니,,
14.이모티콘스토어,706,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 움직이는 리소스 재생 확인 > 진입/클릭 시 재생 확인 > 움직이는 미니,,
14.이모티콘스토어,716,ambiguous_test_step,Test Step이 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 내부 홈카드 타입 별 확인 > MOTION,,
14.이모티콘스토어,716,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 내부 홈카드 타입 별 확인 > MOTION,,
14.이모티콘스토어,717,ambiguous_test_step,Test Step이 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 내부 홈카드 타입 별 확인 > KEYWORD RANKING,,
14.이모티콘스토어,717,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 내부 홈카드 타입 별 확인 > KEYWORD RANKING,,
14.이모티콘스토어,718,ambiguous_test_step,Test Step이 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 내부 홈카드 타입 별 확인 > MD PICK,,
14.이모티콘스토어,718,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 내부 홈카드 타입 별 확인 > MD PICK,,
14.이모티콘스토어,721,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 외부 진입 점 확인 > 이모티콘 보러가기,1. 채팅방 내 이모트 롱탭 > 이모티콘 보러가기,
14.이모티콘스토어,722,ambiguous_expected_result,기대결과가 비어 있음,P5,common,아이템 타이틀 / 아이콘 > 트리거 이모트 인덱스 > 스토어 외부 진입 점 확인 > 원탭 바로 가기,1. 채팅방 내 이모트 원탭 > 하단 화살표 아이콘 탭,
14.이모티콘스토어,839,multiple_purpose,Step 4단계 / 기대결과 4단계: 복합 속성으로 분류 불가 — 목적 불명확,P1,common,페이징 > 페이징 확인 > 멈미니 > N뱃지 표시조건 확인,"1. 최초 페이징 확인

2. > 버튼 탭

3. 마지막 페이지이 후  > 버튼 탭

4. < 버튼 탭","1. 1(현재페이지) / N(전체페이지) 형태로 표시
- 현재 페이지 볼드표시

2. 다음페이지로 이동된다.
- 현재페이지 1 > 2 증가

3. 이동되지 않는다

4. 이전페이지로 이동된다.
- 현재 페이지 N > N-1로 감소"
14.이모티콘스토어,1089,ambiguous_expected_result,기대결과가 비어 있음,P5,common,넛지 타입 별 확인 > 타이틀 문구 > 이모티콘 롱탭 후 [이모티콘 보러가기] 로 진입 > 미니 표시,"* 넛지 타입에 따라 문구 분기하여 표시
- 서버제어",
14.이모티콘스토어,1122,ambiguous_test_step,Test Step이 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 움스(Type:20),,
14.이모티콘스토어,1122,ambiguous_expected_result,기대결과가 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 움스(Type:20),,
14.이모티콘스토어,1123,ambiguous_test_step,Test Step이 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 스티커(Type:12),,
14.이모티콘스토어,1123,ambiguous_expected_result,기대결과가 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 스티커(Type:12),,
14.이모티콘스토어,1124,ambiguous_test_step,Test Step이 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 큰이모티콘(Type:25),,
14.이모티콘스토어,1124,ambiguous_expected_result,기대결과가 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 큰이모티콘(Type:25),,
14.이모티콘스토어,1125,ambiguous_test_step,Test Step이 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 움직이는 미니,,
14.이모티콘스토어,1125,ambiguous_expected_result,기대결과가 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 움직이는 미니,,
14.이모티콘스토어,1126,ambiguous_test_step,Test Step이 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 멈춰있는 미니,,
14.이모티콘스토어,1126,ambiguous_expected_result,기대결과가 비어 있음,P5,common,선물 메시지 화면 상세(앱) > 카드 > 타입별 확인 > 멈춰있는 미니,,
14.이모티콘스토어,1316,ambiguous_test_step,Test Step이 비어 있음,P5,common,보유 넛지 노출 조건 정책 확인 > ( adhoc) IP 버블 직랜딩 시 보유 넛지 노출 확인 > 플러스 미등록 아이템 보유 > 놓친시리즈,,
14.이모티콘스토어,1316,ambiguous_expected_result,기대결과가 비어 있음,P5,common,보유 넛지 노출 조건 정책 확인 > ( adhoc) IP 버블 직랜딩 시 보유 넛지 노출 확인 > 플러스 미등록 아이템 보유 > 놓친시리즈,,
14.이모티콘스토어,1335,ambiguous_expected_result,기대결과가 비어 있음,P5,common,보유 넛지 구성요소 확인 > 서브타이틀 > 미보유 아이템 개수 & 가격 표시 > 놓친시리즈,"이모티콘 N개, {$}원

예) 이모티콘 12개, 6,900원

-- $
- iOS : 6,900원
- Android : 5,700원
- Web : 3,900원",
14.이모티콘스토어,1341,ambiguous_expected_result,기대결과가 비어 있음,P5,common,보유 넛지 구성요소 확인 > 전부 쓰기 버튼 > 매대 스펙 체크 > 이모트 노출 확인,매대 내 표시되는 이모티콘 선택 영역 확인,
14.이모티콘스토어,1375,ambiguous_expected_result,기대결과가 비어 있음,P5,common,조회 넛지 구성요소 확인 > 서브타이틀 > 섬네일 롤링 확인 > 이모트 노출 확인,같은 시리즈 모두 쓸 수 있어요,
15. 알림센터,8,invalid_category,"분류1=""apns/fcm 푸시"" / 분류2="""" — 주요 분류가 비어 있음",P1,common,apns/fcm 푸시,"1. 앱 종료, 네트워크 on -> off -> on 상태로 변경
2. 내 멘션 포함한 메시지 수신","푸시 수신

- 메시지를 받은 단톡방의 썸네일 
- 단톡방 타이틀
- 발신인 프로필 : 
  ㄴ 멀티프로필 반영되어 노출 + 발신인 닉네임 변경 반영
- 메시지 미리보기 : [나를 멘션] @(내 닉네임) 메시지"
15. 알림센터,9,invalid_category,"분류1=""로컬 (자체) 푸시"" / 분류2="""" — 주요 분류가 비어 있음",P1,common,로컬 (자체) 푸시,"1. 앱 실행 후 백그라운드 전환
2. 30초 내 메시지 수신","푸시 수신

- 메시지를 받은 단톡방의 썸네일 
- 단톡방 타이틀
- 발신인 
- 메시지 미리보기 : [나를 멘션] @(내 닉네임) 메시지"
15. 알림센터,10,invalid_category,"분류1=""- (iOS) 인앱 상단바 푸시 배너"" / 분류2="""" — 주요 분류가 비어 있음",P1,ios,- (iOS) 인앱 상단바 푸시 배너,"1. 앱 포그라운드 상태
2. 메시지 수신","인앱 상단바 푸시 수신

- 메시지를 받은 단톡방의 썸네일 
- 단톡방 타이틀
- 발신인 
- 메시지 미리보기 : [나를 멘션] @(내 닉네임) 메시지"
16.톡클라우드_연락처,137,invalid_os,"OS 값이 유효하지 않음: ""-""",P3,empty,스냅샷 상세(연락처 리스트) > 개별연락처 > 프로필 이미지 > 이미지,이미지 확인,기본 이미지가 처리된다.
16.톡클라우드_연락처,158,ambiguous_test_step,"목적어 없이 동사만으로 구성된 Test Step: ""확인""",P1,common,스냅샷 상세(연락처 리스트) > 복원 팝업 > 확인 > 표시 없음,확인,"복원할 계정 선택 팝업 표시
(A) :""연락처를 복원할 계정 선택
계정 리스트~
취소/확인""

(i) 복원이 진행된다.

복원중 확면
@%
휴대폰 연락처를 복원하는 중
연락처를 복원중입니다. 취소 직전까지 복원된 연락처는 기기에 유지됩니다. [취소]

복원완료 화면
휴대폰 연락처 복원 완료
연락처 복원을 완료하였습니다. [확인]"
16.톡클라우드_연락처,161,ambiguous_test_step,"목적어 없이 동사만으로 구성된 Test Step: ""확인""",P1,android,"스냅샷 상세(연락처 리스트) > (Android)
연락처 복원계정 선택팝업 > 확인 > 표시 없음",확인,복원 시작화면으로 랜딩
16.톡클라우드_연락처,172,ambiguous_test_step,"목적어 없이 동사만으로 구성된 Test Step: ""확인""",P1,common,스냅샷 상세(연락처 리스트) > 스냅샷 상세 - 선택모드 > 복원 팝업 > 확인,확인,"복원할 계정 선택 팝업 표시
(A) :""연락처를 복원할 계정 선택
계정 리스트~
취소/확인""

(i) 복원이 진행된다.

복원중 확면
@%
휴대폰 연락처를 복원하는 중
연락처를 복원중입니다. 취소 직전까지 복원된 연락처는 기기에 유지됩니다. [취소]

복원완료 화면
휴대폰 연락처 복원 완료
연락처 복원을 완료하였습니다. [확인]"
16.톡클라우드_연락처,175,ambiguous_test_step,"목적어 없이 동사만으로 구성된 Test Step: ""확인""",P1,android,스냅샷 상세(연락처 리스트) > 스냅샷 상세 - 선택모드 > 연락처 복원계정 선택팝업 > 확인,확인,복원 시작화면으로 랜딩
16.톡클라우드_연락처,212,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 별명 > A > A,복원 후 폰 연락처 데이터 확인,동일데이터로 복원시 스킵
16.톡클라우드_연락처,214,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 별명 > A > 없음,복원 후 폰 연락처 데이터 확인,서랍 데이터로 추가되어 저장
16.톡클라우드_연락처,216,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 직책 > A > A,복원 후 폰 연락처 데이터 확인,동일데이터로 복원시 스킵
16.톡클라우드_연락처,218,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 직책 > A > 없음,복원 후 폰 연락처 데이터 확인,서랍 데이터로 추가되어 저장
16.톡클라우드_연락처,220,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 부서 > A > A,복원 후 폰 연락처 데이터 확인,동일데이터로 복원시 스킵
16.톡클라우드_연락처,222,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 부서 > A > 없음,복원 후 폰 연락처 데이터 확인,서랍 데이터로 추가되어 저장
16.톡클라우드_연락처,224,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 회사 > A > A,복원 후 폰 연락처 데이터 확인,동일데이터로 복원시 스킵
16.톡클라우드_연락처,226,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 회사 > A > 없음,복원 후 폰 연락처 데이터 확인,서랍 데이터로 추가되어 저장
16.톡클라우드_연락처,228,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 노트 > A > A,복원 후 폰 연락처 데이터 확인,동일데이터로 복원시 스킵
16.톡클라우드_연락처,230,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 노트 > A > 없음,복원 후 폰 연락처 데이터 확인,서랍 데이터로 추가되어 저장
16.톡클라우드_연락처,232,invalid_os,"OS 값이 유효하지 않음: """"",P3,empty,단일 필드 머지 정책 확인 > 경칭 > A > A,복원 후 폰 연락처 데이터 확인,동일데이터로 복원시 스킵
