service_name,row_number,omit_key,omit_expr,subject,source_col,orig_step,orig_expected,recon_step,recon_expected,reason,confidence
3.프로필,79,목록_확인,목록 확인,푸쉬 메시지 바로 수신받음,expected_result,"1. 내 프로필에 상대가 최초로 좋아요 탭 

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 목록 확인 

4. 해당 알림 목록 진입","1. 푸쉬 메시지 바로 수신받음 
 - (카카오톡 아이콘) 카카오톡   (발송 시간)
 - {name}님이 내 게시물에 좋아요를 남겼어요. (썸네일)

2. 라스트 메시지 노출됨 
 - (프로필 사진) 게시물 알림 (발송 시간)
 - {name}님이 내 게시물에 좋아요를 남겼어요.

3. 게시물 활동 알림 목록에 노출됨 
 - (프로필사진)(좋아요 아이콘)
 - {name}님이 내 게시물에 좋아요를 남겼어요.   (썸네일) (좋아요 아이콘)
 - 발송 시간 *""%(n)초/분/시간/일"" 전

4. 피드 상세 좋아요 목록으로 진입됨 
","1. 내 프로필에 상대가 최초로 좋아요 탭 

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 푸쉬 메시지 바로 수신받음 

4. 해당 알림 목록 진입",푸쉬 메시지 바로 수신받음 이어야 한다.,"Step에 ""목록 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""푸쉬 메시지 바로 수신받음""이(가) 확인 대상임을 파악하였습니다. 따라서 ""목록 확인""은 ""푸쉬 메시지 바로 수신받음""을 의미하는 것으로 판단하였습니다.",high
3.프로필,80,목록_확인,목록 확인,푸쉬 메시지 바로 수신받음,expected_result,"1. 내 프로필에 상대가 최초로 댓글 작성

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 목록 확인 

4. 해당 알림 목록 진입","1. 푸쉬 메시지 바로 수신받음 
 - (카카오톡 아이콘) 카카오톡   (발송 시간)
%{name}님이 내 (콘텐츠 이름)에 댓글을 남겼어요: \n%{comment}

2. 라스트 메시지 노출됨 
 - (프로필 사진) 게시물 알림 (발송 시간)
%{name}님이 내 (콘텐츠 이름)에 댓글을 남겼어요: \n%{comment}

3. 게시물 활동 알림 목록 확인 
 - (프로필사진)(말풍선 아이콘)
%{name}님이 내 (콘텐츠 이름)에 댓글을 남겼어요: \n%{comment} (썸네일)(말풍선 아이콘)
 - 발송 시간 *""%(n)초/","1. 내 프로필에 상대가 최초로 댓글 작성

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 푸쉬 메시지 바로 수신받음 

4. 해당 알림 목록 진입",푸쉬 메시지 바로 수신받음 이어야 한다.,"Step에 ""목록 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""푸쉬 메시지 바로 수신받음""이(가) 확인 대상임을 파악하였습니다. 따라서 ""목록 확인""은 ""푸쉬 메시지 바로 수신받음""을 의미하는 것으로 판단하였습니다.",high
3.프로필,81,목록_확인,목록 확인,푸쉬 메시지 바로 수신받음,expected_result,"1. 내 댓글에 상대가 좋아요 탭 (최초 or 1개)

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 목록 확인 

4. 해당 알림 목록 진입","1. 푸쉬 메시지 바로 수신받음 
 - (카카오톡 아이콘) 카카오톡   (발송 시간)
 - {name}님이 내 댓글에 좋아요를 남겼어요. (썸네일)

2. 라스트 메시지 노출됨 
 - (프로필 사진) 게시물 알림 (발송 시간)
 - {name}님이 내 댓글에 좋아요를 남겼어요.

3. 게시물 활동 알림 목록에 노출됨 
 - (프로필사진)(좋아요 아이콘)
 - {name}님이 내 댓글에 좋아요를 남겼어요.    썸네일)(좋아요 아이콘)
 - 발송 시간 *""%(n)초/분/시간/일"" 전

4. 게시물 상세로 진입됨 
 - 좋아요 1개 카","1. 내 댓글에 상대가 좋아요 탭 (최초 or 1개)

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 푸쉬 메시지 바로 수신받음 

4. 해당 알림 목록 진입",푸쉬 메시지 바로 수신받음 이어야 한다.,"Step에 ""목록 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""푸쉬 메시지 바로 수신받음""이(가) 확인 대상임을 파악하였습니다. 따라서 ""목록 확인""은 ""푸쉬 메시지 바로 수신받음""을 의미하는 것으로 판단하였습니다.",high
3.프로필,82,목록_확인,목록 확인,푸쉬 메시지 바로 수신받음,expected_result,"1. 내 댓글에 상대가 답글 작성 (최초 or 1개)

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 목록 확인 

4. 해당 알림 목록 진입","1. 푸쉬 메시지 바로 수신받음 
 - (카카오톡 아이콘) 카카오톡   (발송 시간)
 - {name}님이 내 댓글에 답글을 남겼어요: {댓글 내용} (썸네일)

2. 라스트 메시지 노출됨 
 - (프로필 사진) 게시물 알림 (발송 시간)
 - {name}님이 내 댓글에 답글을 남겼어요: \n {댓글 내용} 

3. 게시물 활동 알림 목록 확인 
 - (프로필사진)(말풍선 아이콘)
 - {name}님이 내 댓글에 답글을 남겼어요: {댓글 내용}     (썸네일)(말풍선 아이콘)
 - 발송 시간 *""%(n)초/분/시간/일"" 전

4.","1. 내 댓글에 상대가 답글 작성 (최초 or 1개)

2. 채팅 탭 라스트 메시지 확인

3. 게시물 활동 알림 푸쉬 메시지 바로 수신받음 

4. 해당 알림 목록 진입",푸쉬 메시지 바로 수신받음 이어야 한다.,"Step에 ""목록 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""푸쉬 메시지 바로 수신받음""이(가) 확인 대상임을 파악하였습니다. 따라서 ""목록 확인""은 ""푸쉬 메시지 바로 수신받음""을 의미하는 것으로 판단하였습니다.",high
3.프로필,93,동작_확인,동작 확인,- 새로운 디데이 추가 시 추가 됨,expected_result,디데이 설정 화면 동작 확인,"- 새로운 디데이 추가 시 추가 됨
- 디데이 목록 순서 변경 시 반영 됨
- 나의 디데이 목록, 프로필에 적용된 디데이 목록 노출 됨",디데이 설정 화면 - 새로운 디데이 추가 시 추가 됨,- 새로운 디데이 추가 시 추가 됨 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- 새로운 디데이 추가 시 추가 됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""- 새로운 디데이 추가 시 추가 됨""을 의미하는 것으로 판단하였습니다.",high
3.프로필,109,동작_확인,동작 확인,버튼의 표시와 기능이 정상 동작 함,expected_result,"뮤직 아이템 > 뮤직리스트의 동작 확인
(친구 프로필뮤직 정보/더보기 버튼, 곡항목/찜버튼/더보기 버튼 등)","버튼의 표시와 기능이 정상 동작 함
- 친구 프로필뮤직 더보기 버튼 : 하단슬라이드 메뉴 오픈 (메뉴 내 기능 정상 동작)
- 앨범커버 : 곡 상세 화면 랜딩
- 곡정보 : 해당 곡 재생 시작
- 찜버튼 : 찜목록에 추가or삭제
- 더보기 버튼 : 하단슬라이드 메뉴 오픈 (메뉴 내 기능 정상 동작)","뮤직 아이템 > 뮤직리스트의 버튼의 표시와 기능이 정상 동작 함
(친구 프로필뮤직 정보/더보기 버튼, 곡항목/찜버튼/더보기 버튼 등)",버튼의 표시와 기능이 정상 동작 함 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""버튼의 표시와 기능이 정상 동작 함""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""버튼의 표시와 기능이 정상 동작 함""을 의미하는 것으로 판단하였습니다.",high
3.프로필,113,동작_확인,동작 확인,- 펑 미발행,expected_result,프로필 사진/동영상 > 펑 보더라인 동작 확인,"- 펑 미발행
 ㄴ 프로필 홈 > 프로필 사진 > 펑 보더라인 미노출 됨
 ㄴ 프로필 사진 선택 시 프사 뷰어 진입 됨

- 펑 발행 시 
 ㄴ 프로필 홈 > 프로필 사진 > 펑 보더라인 노란색 노출 됨
 ㄴ 프로필 사진 선택 시 펑 뷰 진입 됨 
 ㄴ 프로필 사진 롱탭 시 프사 뷰어 진입 됨

- 펑 발행 > 펑뷰 진입 후
 ㄴ 프로필 홈 > 프로필 사진 > 펑 보더라인 회색 노출 됨
 ㄴ 프로필 사진 선택 시 펑 뷰 진입 됨
 ㄴ 프로필 사진 롱탭 시 프사 뷰어 진입 됨",프로필 사진/동영상 > 펑 보더라인 - 펑 미발행,- 펑 미발행 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- 펑 미발행""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""- 펑 미발행""을 의미하는 것으로 판단하였습니다.",high
3.프로필,117,동작_확인,동작 확인,버튼의 표시와 랜딩이 정상 동작함,expected_result,"친구 프로필 내 버튼들의 동작 확인
- 상단 버튼 : 닫기, 선물하기, 송금, 더보기
- 하단 버튼 : 1:1 채팅, 통화
- 꾸미기 아이템 : 인티커 아이템, 뮤직 아이템 버튼 
- 배사/프사 상세보기",버튼의 표시와 랜딩이 정상 동작함,"친구 프로필 내 버튼들의 버튼의 표시와 랜딩이 정상 동작함
- 상단 버튼 : 닫기, 선물하기, 송금, 더보기
- 하단 버튼 : 1:1 채팅, 통화
- 꾸미기 아이템 : 인티커 아이템, 뮤직 아이템 버튼 
- 배사/프사 상세보기",버튼의 표시와 랜딩이 정상 동작함 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""버튼의 표시와 랜딩이 정상 동작함""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""버튼의 표시와 랜딩이 정상 동작함""을 의미하는 것으로 판단하였습니다.",high
3.프로필,119,동작_확인,동작 확인,메뉴 노출 및 랜딩 정상 동작함,expected_result,친구 프로필 > 더보기 메뉴 동작 확인,"메뉴 노출 및 랜딩 정상 동작함
- 메뉴 : 즐겨찾기, 멀티프로필 설정, 친구 설정, 신고",친구 프로필 > 더보기 메뉴 메뉴 노출 및 랜딩 정상 동작함,메뉴 노출 및 랜딩 정상 동작함 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""메뉴 노출 및 랜딩 정상 동작함""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""메뉴 노출 및 랜딩 정상 동작함""을 의미하는 것으로 판단하였습니다.",high
3.프로필,120,동작_확인,동작 확인,- 즐겨찾기 메뉴 선택,expected_result,즐겨찾기/즐겨찾기 해제 동작 확인,"- 즐겨찾기 메뉴 선택
 ㄴ 완료 토스트 노출 (안드, 아이 다름)
 ㄴ 더보기 > '즐겨찾기 해제'로 메뉴명 변경
 ㄴ 친구 목록 > 즐겨찾는 친구 목록에 추가

- 즐겨찾기 해제 메뉴 선택
 ㄴ 완료 토스트 노출 (안드, 아이 다름)
 ㄴ 더보기 > '즐겨찾기'로 메뉴명 변경
 ㄴ 친구 목록 > 즐겨찾는 친구 목록에서 제거",즐겨찾기/즐겨찾기 해제 - 즐겨찾기 메뉴 선택,- 즐겨찾기 메뉴 선택 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- 즐겨찾기 메뉴 선택""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""- 즐겨찾기 메뉴 선택""을 의미하는 것으로 판단하였습니다.",high
3.프로필,141,동작_확인,동작 확인,메뉴 노출 및 랜딩 정상 동작함,expected_result,멀티 프로필 > 더보기 메뉴 동작 확인,"메뉴 노출 및 랜딩 정상 동작함
- 메뉴 : 펑 보관함, 설정",멀티 프로필 > 더보기 메뉴 메뉴 노출 및 랜딩 정상 동작함,메뉴 노출 및 랜딩 정상 동작함 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""메뉴 노출 및 랜딩 정상 동작함""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""메뉴 노출 및 랜딩 정상 동작함""을 의미하는 것으로 판단하였습니다.",high
3.프로필,142,동작_확인,동작 확인,- 생성한 펑 없을 시,expected_result,펑 보관함 진입 및 동작 확인,"- 생성한 펑 없을 시 
 ㄴ [펑 만들기] 버튼과 함께 빈 화면 가이드 문구 노출 됨
 ㄴ 펑 만들기 완료 시 멀티 프로필 펑으로 발행 됨

- 생성한 펑 있을 시
 ㄴ 생성한 모든 펑 최신 순으로 날짜 태그와 함께 노출 됨(기본 프로필, 멀티 프로필에서 발행한 펑 모두 노출)",펑 보관함 진입 및 - 생성한 펑 없을 시,- 생성한 펑 없을 시 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""- 생성한 펑 없을 시""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""- 생성한 펑 없을 시""을 의미하는 것으로 판단하였습니다.",high
3.프로필,145,동작_확인,동작 확인,편집 및 게시물 등록 정상 동작함,expected_result,"멀티 프로필 > 새 게시물 > 에디터 진입 및 동작 확인
- 하단 플로팅 메뉴 > '게시물' 선택 > 미디어 피커 > 미디어 선택","편집 및 게시물 등록 정상 동작함

- 첨부한 미디어 노출 확인 
 ㄴ 사진/동영상 편집기 > 편집 정상 동작 됨

- 게시물 소개 입력 확인

- 링크 추가 정상 동작 확인
 ㄴ 링크 입력됨 
 ㄴ 링크 미리보기 동작 됨 

- 위치 추가 정상 동작 확인
 ㄴ 첨부된 미디어 위치 정보 추출 가능 시 
  : 추천 버블 노출 됨
  : 위치 검색 창 > 미디어 촬영 위치의 장소 검색 결과 노출 됨 
 ㄴ 첨부된 사진 위치 정보 추출 불가 시 
  : 추천 버블 미노출 됨 
  : 위치 검색 창 > 현재 위치의 장소 검색 결과 노출 ","멀티 프로필 > 새 게시물 > 에디터 진입 및 편집 및 게시물 등록 정상 동작함
- 하단 플로팅 메뉴 > '게시물' 선택 > 미디어 피커 > 미디어 선택",편집 및 게시물 등록 정상 동작함 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""편집 및 게시물 등록 정상 동작함""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""편집 및 게시물 등록 정상 동작함""을 의미하는 것으로 판단하였습니다.",high
3.프로필,146,동작_확인,동작 확인,편집 및 게시물 등록 정상 동작함,expected_result,"내 프로필 > 새 게시물 > 에디터 진입 및 동작 확인
- 하단 플로팅 메뉴 '게시물' 선택 > 미디어 피커 > 카나나 템플릿 선택 > 미디어 선택","편집 및 게시물 등록 정상 동작함

- 생성 완료된 카나나 영상 노출 확인
 ㄴ 영상 편집 미지원

- 게시물 소개 입력 확인

- 링크 추가 정상 동작 확인
 ㄴ 링크 입력 됨 
 ㄴ 링크 미리보기 동작 됨 

- 위치 추가 정상 동작 확인
 ㄴ 첨부된 미디어 위치 정보 추출 가능 시 
  : 추천 버블 노출 됨
  : 위치 검색 창 > 미디어 촬영 위치의 장소 검색 결과 노출 됨 
 ㄴ 첨부된 사진 위치 정보 추출 불가 시 
  : 추천 버블 미노출 됨 
  : 위치 검색 창 > 현재 위치의 장소 검색 결과 노출 됨
 ㄴ 위치 ","내 프로필 > 새 게시물 > 에디터 진입 및 편집 및 게시물 등록 정상 동작함
- 하단 플로팅 메뉴 '게시물' 선택 > 미디어 피커 > 카나나 템플릿 선택 > 미디어 선택",편집 및 게시물 등록 정상 동작함 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""편집 및 게시물 등록 정상 동작함""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""편집 및 게시물 등록 정상 동작함""을 의미하는 것으로 판단하였습니다.",high
