service_name,category_1,category_2,category_3,category_4,tc_count
10.통화,통화연결중,통화 연결 유지,android PIP,,1
10.통화,통화연결중,통화 연결 유지,통화창> 통화 녹음,,1
10.통화,통화연결중,통화창,android PIP,,2
10.통화,통화연결중,통화창,통화창 내 기타 버튼,,1
10.통화,통화연결중,통화창,통화창 내 버튼 동작,,1
10.통화,통화연결중,통화창,통화창> 통화 녹음,,1
10.통화,통화중,연결중-->통화중 전환,android PIP,,1
10.통화,통화중,통화 종료-재참여,android PIP,,1
10.통화,통화중 상태 유지,"call kit
(iOS)",통화창> 통화 녹음,,1
10.통화,통화중 유지,"call kit
(iOS)",통화창> 통화 녹음,,1
10.통화,통화창 (수신 화면),"call kit
(iOS)",통화창> 통화 녹음,,1
10.통화,통화창 (수신 화면),"call kit 통화창
(iOS)",android PIP,,1
10.통화,통화창 (수신 화면),통화창,android PIP,,1
10.통화,통화창 (수신 화면),"통화창
(수신 화면, android)",기타 통화창 내 버튼,,1
10.통화,통화창 (수신 화면),"통화창
(수신 화면, android)",통화창> 통화 녹음,,1
10.통화,통화창 UI,통화창,android PIP,,1
10.통화,통화창 UI 및 버튼/기능 동작,PIP,통화 멤버 추가,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,UI,통화 음량,,1
10.통화,통화창 UI 및 버튼/기능 동작,마이크,음성 효과,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,영상 슬롯,배치 우선 순위,,1
10.통화,통화창 UI 및 버튼/기능 동작,영상 슬롯,분할,,1
10.통화,통화창 UI 및 버튼/기능 동작,재진입,통화 멤버 추가,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,카메라,카메라 on/off,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,카메라,카메라 전환,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,통화 멤버 보기,진입/해제시 UI,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,통화 멤버 보기,통화 멤버 추가,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,통화창 내 버튼 show/hide,배치 우선 순위,,1
10.통화,통화창 UI 및 버튼/기능 동작,효과,배경,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,효과,배경,나만의 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,효과,영상 효과,기본 배경 효과,1
10.통화,통화창 UI 및 버튼/기능 동작,효과,음성 효과,기본 배경 효과,1
10.통화,통화창 내 버튼/기능,더보기> 설정,1:1 페이스톡 저데이터 사용,,1
10.통화,통화창 내 버튼/기능,더보기> 설정,통화 음량,,1
10.통화,통화창 내 버튼/기능,마이크,통화 음량,,1
10.통화,통화창 내 버튼/기능,빠른 공감,통화 음량,,1
10.통화,통화창 내 버튼/기능,손들기,통화 음량,,1
10.통화,통화창 내 버튼/기능,출력모드,통화 음량,,1
10.통화,통화창 내 버튼/기능,카메라,통화 음량,,1
10.통화,통화창 내 버튼/기능,통화 화면 뷰 변경,통화 음량,,1
10.통화,통화창 내 버튼/기능,통화창 내 버튼 show/hide,android PIP,,1
10.통화,페이스톡 동시호,카메라,통화 음량,,1
10.통화,페이스톡 전환,"call kit
(iOS)",통화창> 통화 녹음,,1
10.통화,화면 공유,화면 공유 시작,통화 멤버 추가,기본 배경 효과,1
10.통화,화면 공유,화면 공유 중단,통화 멤버 추가,기본 배경 효과,1
10.통화,화면 공유,화면 공유중,통화 멤버 추가,기본 배경 효과,1
11.톡뮤직,Full Player,For you 탭,곡 더보기 (하단슬라이드 메뉴),플레이리스트형,1
11.톡뮤직,Full Player,For you 탭,재생목록 편집,액션레이어,1
11.톡뮤직,Full Player,For you 탭,추천카드 상세,액션레이어,1
11.톡뮤직,Full Player,For you 탭,카드 더보기 (하단슬라이드 메뉴),플레이리스트형,1
11.톡뮤직,Full Player,For you 탭,프로모션카드 상세,이미지형,1
11.톡뮤직,Full Player,For you 탭,프로모션카드 상세,플레이리스트형,1
11.톡뮤직,Full Player,재생목록 탭,재생목록 편집,더보기 (하단슬라이드 메뉴),1
11.톡뮤직,Full Player,재생목록 탭,재생목록 편집,액션레이어,1
11.톡뮤직,Full Player,재생목록 탭,홈,,1
11.톡뮤직,Full Player,재생목록 탭,홈,더보기 (하단슬라이드 메뉴),1
11.톡뮤직,Full Player,풀플레이어,하단레이어팝업,플레이리스트형,1
11.톡뮤직,Full Player,홈,,,1
11.톡뮤직,Full Player,홈,가로화면,,1
11.톡뮤직,Full Player,홈,가사보기 화면,,1
11.톡뮤직,Full Player,홈,더보기 (하단슬라이드 메뉴),,1
11.톡뮤직,Mini Player,기타,,,1
11.톡뮤직,Mini Player,실행/컨트롤,,,1
11.톡뮤직,Mini Player,이동/종료,,,1
11.톡뮤직,Notification Player (Android Only),,,,1
11.톡뮤직,마이뮤직,나의 멜론 데이터,더보기 (하단슬라이드 메뉴),액션레이어,1
11.톡뮤직,마이뮤직,내 플레이리스트,더보기 (하단슬라이드 메뉴),액션레이어,1
11.톡뮤직,마이뮤직,내 플레이리스트,슬롯,액션레이어,1
11.톡뮤직,마이뮤직,멜론 이용권 정보,하단레이어팝업,플레이리스트형,1
11.톡뮤직,마이뮤직,찜목록,더보기 (하단슬라이드 메뉴),액션레이어,1
11.톡뮤직,마이뮤직,찜목록,슬롯,액션레이어,1
11.톡뮤직,마이뮤직,찜목록,찜목록 상세 화면,액션레이어,1
11.톡뮤직,마이뮤직,찜목록,찜목록 편집 화면,액션레이어,2
11.톡뮤직,마이뮤직,최근 들은 곡,더보기 (하단슬라이드 메뉴),액션레이어,1
11.톡뮤직,마이뮤직,최근 들은 곡,슬롯,액션레이어,1
11.톡뮤직,마이뮤직,최근 들은 곡,최근 들은 곡 상세 화면,액션레이어,1
11.톡뮤직,마이뮤직,최근 들은 곡,최근 들은 곡 편집 화면,액션레이어,2
11.톡뮤직,마이뮤직,최근 들은 재생목록,더보기 (하단슬라이드 메뉴),액션레이어,1
11.톡뮤직,마이뮤직,최근 들은 재생목록,슬롯,액션레이어,1
11.톡뮤직,마이뮤직,최근 들은 재생목록,최근 들은 재생 목록 편집 화면,액션레이어,2
11.톡뮤직,마이뮤직,최근 들은 재생목록,최근 들은 재생목록 상세 화면,액션레이어,1
11.톡뮤직,마이뮤직,프로필 뮤직,더보기 (하단슬라이드 메뉴),플레이리스트형,1
11.톡뮤직,마이뮤직,프로필 뮤직,슬롯,플레이리스트형,1
11.톡뮤직,마이뮤직,프로필 뮤직,프로필 뮤직 상세 화면,플레이리스트형,1
11.톡뮤직,마이뮤직,프로필 뮤직,프로필 뮤직 편집 화면,액션레이어,1
11.톡뮤직,마이뮤직,프로필 뮤직,프로필 뮤직 편집 화면,플레이리스트형,1
11.톡뮤직,마이뮤직,홈,하단레이어팝업,플레이리스트형,1
11.톡뮤직,뮤직온,,,,1
11.톡뮤직,비디오,더보기 (하단슬라이드 메뉴),프로필뮤직 목록 내 배너,받는 사람 (OS 공통),1
11.톡뮤직,비디오,비디오 말풍선,프로필뮤직 목록 내 배너,받는 사람 (OS 공통),1
11.톡뮤직,비디오,비디오 전체화면 재생,프로필뮤직 목록 내 배너,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,네트워크,단절,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,네트워크,망 전환,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,디바이스 관련,이어폰 장착 해제,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,디바이스 관련,일반전화,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,미디어 충돌 관련,동영상 미니플레이어,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,미디어 충돌 관련,라이브톡,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,미디어 충돌 관련,미니프로필 동영상,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,미디어 충돌 관련,보이스톡,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,미디어 충돌 관련,외부 미디어앱,받는 사람 (OS 공통),1
11.톡뮤직,예외사항,미디어 충돌 관련,페이스톡,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,LNB메뉴,마이뮤직,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,LNB메뉴,뮤직플레이어,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,계정연동,프로필뮤직 목록 내 배너,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,바로 다음에 재생,뮤직플레이어,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,음악재생,뮤직플레이어,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,찜기능,뮤직플레이어,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,채팅방 공유,뮤직플레이어,받는 사람 (OS 공통),1
11.톡뮤직,웹뷰 연동,프로필 뮤직 설정,뮤직플레이어,받는 사람 (OS 공통),1
11.톡뮤직,음원 관련,19금 음원,계정통합 후 멜론연동,액션레이어,4
11.톡뮤직,음원 관련,Free 음원,계정통합 후 멜론연동,액션레이어,1
11.톡뮤직,음원 관련,귄리사 제한 음원,계정통합 후 멜론연동,액션레이어,1
11.톡뮤직,이용권 구매/선물,구매 (Android only),계정통합 후 멜론연동,액션레이어,1
11.톡뮤직,이용권 구매/선물,구매 유도 장치 (Android only),스낵바,받는 사람 (OS 공통),1
11.톡뮤직,이용권 구매/선물,구매 유도 장치 (Android only),프로필뮤직 목록 내 배너,받는 사람 (OS 공통),1
11.톡뮤직,이용권 구매/선물,선물,선물 말풍선,받는 사람 (OS 공통),1
11.톡뮤직,이용권 구매/선물,선물,선물 말풍선,보낸 사람 (Android only),1
11.톡뮤직,이용권 구매/선물,선물,선물하기 (Android only),액션레이어,2
11.톡뮤직,찜한 음악 바로 듣기 (iOS only),Free 음원,계정통합 후 멜론연동,액션레이어,1
12.이모티콘플러스(+키보드),(어드민) 어드민 스토어 버튼 중복 시간 설정 시 우선순위 확인,최근 등록 상품 노출 확인,이미지 타입 설정 상태 노출 확인,X,1
12.이모티콘플러스(+키보드),1회 노출조건 확인,이모티콘 플러스 유저,튜토리얼 미재생 상태,,1
12.이모티콘플러스(+키보드),1회 노출조건 확인,이모티콘 플러스 유저,튜토리얼 재생 상태,앱 재설치,1
12.이모티콘플러스(+키보드),1회 노출조건 확인,이모티콘 플러스 유저,튜토리얼 재생 상태,재가입,1
12.이모티콘플러스(+키보드),1회 노출조건 확인,이모티콘 플러스 유저,튜토리얼 재생 상태,톡 업데이트,1
12.이모티콘플러스(+키보드),UX Flow확인,키보드 내려진 상태에서 튜토리얼 진입시,튜토리얼 재생 상태,재가입,1
12.이모티콘플러스(+키보드),UX Flow확인,키보드 올라온 상태에서 튜토리얼 진입시,더보기 메뉴 상태에서 진입,재가입,1
12.이모티콘플러스(+키보드),UX Flow확인,키보드 올라온 상태에서 튜토리얼 진입시,일반 텍스트 키보드 상태에서 진입,이모티콘 아이콘,1
12.이모티콘플러스(+키보드),UX Flow확인,키보드 올라온 상태에서 튜토리얼 진입시,일반 텍스트 키보드 상태에서 진입,힌트 아이콘,1
12.이모티콘플러스(+키보드),검색 결과화면,검색홈 진입 점 확인,뒤,미보유 아이템 표시확인,1
12.이모티콘플러스(+키보드),검색 결과화면,"최대 매핑 키워드(N개)
- 기준키워드 1
- 연관키워드 최소1, 최대 6",키워드 노출 순서 - 어드민 순서,매칭 텍스트 복수,1
12.이모티콘플러스(+키보드),검색 결과화면,"최대 매핑 키워드(N개)
- 기준키워드 1
- 연관키워드 최소1, 최대 6",키워드 노출 순서(매칭),매칭 텍스트 복수,1
12.이모티콘플러스(+키보드),검색 결과화면,추천검색 캐싱 체크,동일 키워드 추검 진입 시 API호출 확인,안내 문구 미노출 확인,1
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블,** 추검배너,"추검배너 우선순위 확인
- 최상위 레이어 유지 확인",1
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블,스크롤/역스크롤,버블 노출/미노출 확인,2
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블,취향 버블 위치 고정,키워드 버블 스와이프 시 고정,1
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블,취향 버블 인터랙션 효과,"인터랙션 효과 미노출 확인
- 노출 5회 이상",1
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블,취향 버블 인터랙션 효과,"인터랙션 효과 미노출 확인
- 버블 클릭",1
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블,키워드 노출 순서 - 어드민 순서,취향 버블 노출 확인,1
12.이모티콘플러스(+키보드),검색 결과화면,취향 버블 결과화면,취향 영역 안내 문구,안내 문구 노출 확인,1
12.이모티콘플러스(+키보드),검색 결과화면,키워드 하이라이팅,매칭 텍스트 단일,미보유 아이템 표시확인,1
12.이모티콘플러스(+키보드),검색 결과화면,키워드 하이라이팅,매칭 텍스트 복수,미보유 아이템 표시확인,1
12.이모티콘플러스(+키보드),검색 결과화면,키워드 하이라이팅,매칭 텍스트 삭제,미보유 아이템 표시확인,1
12.이모티콘플러스(+키보드),검색 결과화면,키워드 하이라이팅,미니 이모티콘 탭 진입시 하이라이팅 미적용 확인,매칭 텍스트 복수,1
12.이모티콘플러스(+키보드),검색 결과화면,키워드 하이라이팅,스마일 아이콘 진입 시 밑줄 미표시 확인,매칭 텍스트 복수,1
12.이모티콘플러스(+키보드),검색 결과화면,키워드 하이라이팅,하이라이팅 변경,매칭 텍스트 복수,1
12.이모티콘플러스(+키보드),결과화면 - 섹션 별 UI,아이템 섹션,타이틀 표시,더보기 2회 표시,2
12.이모티콘플러스(+키보드),결과화면 - 섹션 별 UI,키워드 섹션,더보기,더보기 1회 표시,1
12.이모티콘플러스(+키보드),결과화면 - 섹션 별 UI,키워드 섹션,더보기,더보기 2회 표시,1
12.이모티콘플러스(+키보드),결과화면 - 섹션 별 UI,키워드 섹션,타이틀 표시,N,7
12.이모티콘플러스(+키보드),공통,구버전 마이그레이션,즐겨찾기,X,1
12.이모티콘플러스(+키보드),공통,구버전 마이그레이션,최근사용,X,1
12.이모티콘플러스(+키보드),공통,최근/즐찾 - 데이터 없는 경우 표시 정책,O,X,1
12.이모티콘플러스(+키보드),공통,최근/즐찾 - 데이터 없는 경우 표시 정책,X,O,1
12.이모티콘플러스(+키보드),공통,최근/즐찾 - 데이터 없는 경우 표시 정책,X,X,1
