service_name,row_number,category,label,evidence,source_field,keyword,reason,confidence
1.가입,288,채팅내역_존재,채팅 내역 존재,대화를 복원하지 않고 가입을 완료할 경우 이전 대화 정보를 불러올 수 없게 됩니다. 계속 진행하시겠습니까?,expected_result,이전 대화,기대결과에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
1.가입,288,백업_존재,백업 데이터 존재,무료사용자 - 백업이 존재하는 경우,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,290,백업_존재,백업 데이터 존재,: 새로운 무료 백업 데이터 생성,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
1.가입,291,백업_존재,백업 데이터 존재,: 새로운 무료 백업 데이터 생성,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
1.가입,292,로그인,로그인 완료,2. 로그인 화면으로 이동된다.,expected_result,로그인,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,292,백업_존재,백업 데이터 존재,1. [백업 데이터 확인하기] 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,293,백업_존재,백업 데이터 존재,: 새로운 무료 백업 데이터 생성,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
1.가입,295,백업_존재,백업 데이터 존재,무료 사용자 - 백업 만료 사용자,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,296,로그인,로그인 완료,다른 기기에 동일 계정 로그인 된 상태에서 가입flow진행하며 확인,precondition,로그인,사전조건 컬럼에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,high
1.가입,296,사진_존재,사진/이미지 존재,확인 버튼을 누르면 기존에 사용 중인 기기로 백업 안내 카카오톡 메시지가 발송됩니다. 이전 기기에서 대화 및 사진을 백업해주세요.,expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
1.가입,296,멀티디바이스,멀티디바이스 환경,다른 기기에 동일 계정 로그인 된 상태에서 가입flow진행하며 확인,precondition,다른 기기,사전조건 컬럼에 다른 기기와의 연동 내용이 포함되어 있어 복수 기기 환경이 필요합니다.,high
1.가입,296,백업_존재,백업 데이터 존재,1. [이전 기기에서 백업하기] 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,297,채팅내역_존재,채팅 내역 존재,대화를 복원하지 않고 가입을 완료할 경우 이전 대화 정보를 불러올 수 없게 됩니다. 계속 진행하시겠습니까?,expected_result,이전 대화,기대결과에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
1.가입,297,백업_존재,백업 데이터 존재,무료 사용자 - 백업 만료 사용자,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,299,사진_존재,사진/이미지 존재,- 딤드 처리된 이미지 활성화,expected_result,이미지,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
1.가입,299,백업_존재,백업 데이터 존재,: 새로운 무료 백업 데이터 생성,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
1.가입,300,로그인,로그인 완료,2. 로그인 화면으로 이동된다.,expected_result,로그인,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,300,백업_존재,백업 데이터 존재,1. [백업 데이터 확인하기] 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,301,백업_존재,백업 데이터 존재,: 새로운 무료 백업 데이터 생성,precondition,백업,사전조건 컬럼에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,high
1.가입,314,사진_존재,사진/이미지 존재,확인 버튼을 누르면 기존에 사용 중인 기기로 백업 안내 카카오톡 메시지가 발송됩니다. 이전 기기에서 대화 및 사진을 백업해주세요.,expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
1.가입,314,멀티디바이스,멀티디바이스 환경,확인 버튼을 누르면 기존에 사용 중인 기기로 백업 안내 카카오톡 메시지가 발송됩니다. 이전 기기에서 대화 및 사진을 백업해주세요.,expected_result,기존에 사용 중인 기기,기대결과에 다른 기기와의 연동 내용이 포함되어 있어 복수 기기 환경이 필요합니다.,medium
1.가입,314,백업_존재,백업 데이터 존재,1. 화면 내 [이전 기기에서 백업하기] 버튼 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,315,사진_존재,사진/이미지 존재,확인 버튼을 누르면 기존에 사용 중인 기기로 백업 안내 카카오톡 메시지가 발송됩니다. 이전 기기에서 대화 및 사진을 백업해주세요.,expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
1.가입,315,멀티디바이스,멀티디바이스 환경,확인 버튼을 누르면 기존에 사용 중인 기기로 백업 안내 카카오톡 메시지가 발송됩니다. 이전 기기에서 대화 및 사진을 백업해주세요.,expected_result,기존에 사용 중인 기기,기대결과에 다른 기기와의 연동 내용이 포함되어 있어 복수 기기 환경이 필요합니다.,medium
1.가입,315,백업_존재,백업 데이터 존재,1. 화면 내 [이전 기기에서 백업하기] 버튼 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,316,멀티디바이스,멀티디바이스 환경,기존에 사용 중인 기기에서 백업하지 않은 과거 대화내용이 유실될 수 있습니다. 백업하지 않고 바로 카카오톡을 시작하시겠습니까?,expected_result,기존에 사용 중인 기기,기대결과에 다른 기기와의 연동 내용이 포함되어 있어 복수 기기 환경이 필요합니다.,medium
1.가입,316,백업_존재,백업 데이터 존재,1. 화면 내 [백업하지 않고 시작하기] 버튼 탭,test_step,백업,Test Step에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,325,백업_존재,백업 데이터 존재,[백업 데이터 확인하기],category_3,백업,분류3에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,326,백업_존재,백업 데이터 존재,[백업 데이터 확인하기],category_3,백업,분류3에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,335,로그인,로그인 완료,비밀번호 입력(PASSWORD)으로 이동된다.,expected_result,비밀번호,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,335,백업_존재,백업 데이터 존재,[백업 데이터 확인하기],category_3,백업,분류3에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,336,백업_존재,백업 데이터 존재,[백업 데이터 확인하기],category_3,백업,분류3에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,337,백업_존재,백업 데이터 존재,[백업 데이터 확인하기],category_3,백업,분류3에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
1.가입,351,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,352,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,353,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,354,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,355,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,356,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,357,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,358,로그인,로그인 완료,"1. 비밀번호, 재입력 완료 후 [확인] 버튼 클릭",test_step,비밀번호,Test Step에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,360,로그인,로그인 완료,비밀번호 정책,category_1,비밀번호,분류1에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,361,로그인,로그인 완료,:  비밀번호는 8 ~ 32자리로 입력할 수 있어요.,expected_result,비밀번호,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,362,로그인,로그인 완료,비밀번호 정책,category_1,비밀번호,분류1에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,363,로그인,로그인 완료,비밀번호가 일치하지 않아요.,expected_result,비밀번호,기대결과에 로그인 또는 계정 관련 동작이 포함되어 있어 로그인 완료 상태가 필요합니다.,medium
1.가입,377,회원가입,회원가입 완료,"1. 이어서 사용하기 후 가입 완료, 계정 상태 조회",test_step,가입 완료,Test Step에 가입 여부와 관련된 내용이 포함되어 있어 회원가입이 완료된 상태가 필요합니다.,medium
1.가입,379,사진_존재,사진/이미지 존재,1. 프로필 이미지를 확인한다.,test_step,이미지,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
